tconst	primaryTitle	startYear
tt0080391	Attack of the Killer Tomatoes!	1978
tt0080393	Attila flagello di Dio	1982
tt0080399	Las aventuras de Enrique y Ana	1981
tt0080402	The Awakening	1980
tt0080406	Babylon	1980
tt0080408	Bad Timing: A Sensual Obsession	1980
tt0080415	The Lady Banker	1980
tt0080419	Children's Island	1980
tt0080420	Bat Without Wings	1980
tt0080421	Battle Beyond the Stars	1980
tt0080427	Below the Belt	1980
tt0080430	Berlin Chamissoplatz	1980
tt0080431	Beyond Evil	1980
tt0080436	Battle Creek Brawl	1980
tt0080437	The Big Red One	1980
tt0080438	Satan's Baby Doll	1982
tt0080439	The Taming of the Scoundrel	1980
tt0080440	The Black Cat	1981
tt0080442	The Black Marble	1980
tt0080447	The Blood of Hussain	1980
tt0080448	Toxic Zombies	1980
tt0080450	Blow Job	1980
tt0080453	The Blue Lagoon	1980
tt0080455	The Blues Brothers	1980
tt0080461	Bon Voyage, Charlie Brown (and Don't Come Back!!)	1980
tt0080464	The Boogey Man	1980
tt0080465	Borderline	1980
tt0080469	Breaking Glass	1980
tt0080472	Bronco Billy	1980
tt0080474	Brubaker	1980
tt0080479	Bullet Train	1975
tt0080480	Burebista	1980
tt0080482	Bye Bye Brazil	1980
tt0080485	Cabo Blanco	1980
tt0080486	Devil Hunter	1980
tt0080487	Caddyshack	1980
tt0080488	Café Express	1980
tt0080489	La Cage aux Folles II	1980
tt0080491	Caligula	1979
tt0080492	Can't Stop the Music	1980
tt0080494	Mercenaries' Trap	1981
tt0080497	Cardiac Arrest	1979
tt0080499	The Beasts' Carnival	1980
tt0080500	Carny	1980
tt0080503	House on the Edge of the Park	1980
tt0080506	Cataclysm	1980
tt0080512	Iron Chain Assassin	1980
tt0080513	The Chain Reaction	1980
tt0080516	The Changeling	1980
tt0080520	Cheech and Chong's Next Movie	1980
tt0080527	The Children	1980
tt0080530	Everything Happens to Me	1980
tt0080531	Christmas Mountain	1981
tt0080536	Obsession	1981
tt0080539	City of Women	1980
tt0080547	The Moth	1980
tt0080549	Coal Miner's Daughter	1980
tt0080554	Pals	1982
tt0080556	The Competition	1980
tt0080561	The Constant Factor	1980
tt0080563	The Other One	1981
tt0080565	The Umbrella Coup	1980
tt0080569	Cruising	1980
tt0080577	Csontváry	1980
tt0080580	Cuba Crossing	1980
tt0080591	Damy priglashayut kavalerov	1981
tt0080594	The Day After Trinity	1981
tt0080596	The Day Time Ended	1979
tt0080603	Death Ship	1980
tt0080605	Defiance	1980
tt0080606	Delitto a Porta Romana	1980
tt0080610	The Last Metro	1980
tt0080616	Germany Pale Mother	1980
tt0080621	Shaolin Hellgate	1980
tt0080623	Half a Loaf of Kung Fu	1978
tt0080627	Die Laughing	1980
tt0080636	We're Going to Eat You	1980
tt0080638	Do Aur Do Paanch	1980
tt0080641	The Dogs of War	1980
tt0080645	Don't Answer the Phone!	1980
tt0080646	Don't Go in the House	1979
tt0080648	Don't Hang Up	1974
tt0080649	Dorotej	1981
tt0080652	Doslo doba da se ljubav proba	1980
tt0080653	Friendship	1980
tt0080658	Dr. Heckyl and Mr. Hype	1980
tt0080661	Dressed to Kill	1980
tt0080662	You Are Not Alone	1978
tt0080667	Dumbrava minunata	1981
tt0080671	The Earthling	1980
tt0080678	The Elephant Man	1980
tt0080684	Star Wars: Episode V - The Empire Strikes Back	1980
tt0080688	The Enigmatic Case	1980
tt0080691	The Inventor	1980
tt0080700	Eugenio	1980
tt0080707	The Exterminator	1980
tt0080711	Fade to Black	1980
tt0080714	Falling in Love Again	1980
tt0080715	The Falls	1980
tt0080716	Fame	1980
tt0080717	My Young Auntie	1981
tt0080719	Fantozzi Against the Wind	1980
tt0080724	Fatso	1980
tt0080725	Fatty Finn	1980
tt0080726	Legend of the Fox	1980
tt0080728	The Aviator's Wife	1981
tt0080731	The Fiendish Plot of Dr. Fu Manchu	1980
tt0080732	The Fifth Floor	1978
tt0080736	The Final Countdown	1980
tt0080738	The First Deadly Sin	1980
tt0080739	First Family	1980
tt0080741	Fist of Fear, Touch of Death	1980
tt0080743	The Flag of Iron	1980
tt0080745	Flash Gordon	1980
tt0080748	The Buddhist Fist	1980
tt0080749	The Fog	1980
tt0080752	Forbidden Zone	1980
tt0080754	The Formula	1980
tt0080756	Foxes	1980
tt0080761	Friday the 13th	1980
tt0080764	Macabre	1980
tt0080768	Virus	1980
tt0080771	Galaxina	1980
tt0080772	Galaxy Express 999	1979
tt0080776	Garlic Is as Good as Ten Mothers	1980
tt0080787	The Ghost Dance	1982
tt0080790	Gilda Live	1980
tt0080798	Gloria	1980
tt0080801	The Gods Must Be Crazy	1980
tt0080802	The Godsend	1980
tt0080806	Golem	1980
tt0080808	The Gong Show Movie	1980
tt0080809	Gorp	1980
tt0080813	The Great Rock 'n' Roll Swindle	1980
tt0080827	Encounter of the Spooky Kind	1980
tt0080828	Encounter of the Spooky Kind II	1989
tt0080833	Guyana: Cult of the Damned	1979
tt0080839	The Happy Hooker Goes Hollywood	1980
tt0080842	Harlequin	1980
tt0080843	A Distant Cry from Spring	1980
tt0080846	Hawk the Slayer	1980
tt0080847	C'è un fantasma nel mio letto	1981
tt0080850	He Knows You're Alone	1980
tt0080853	The Hearse	1980
tt0080854	Heart Beat	1980
tt0080855	Heaven's Gate	1980
tt0080856	The Kingdom of Diamonds	1980
tt0080861	Herbie Goes Bananas	1980
tt0080863	Hero at Large	1980
tt0080868	Hide in Plain Sight	1980
tt0080881	The Hollywood Knights	1980
tt0080888	Honeysuckle Rose	1980
tt0080889	Hopscotch	1980
tt0080895	How to Beat the High Cost of Living	1980
tt0080897	All in the Family	1975
tt0080899	Heat of Desire	1981
tt0080902	Human Experiments	1979
tt0080903	The Human Factor	1979
tt0080904	Humanoids from the Deep	1980
tt0080905	Fists of the White Lotus	1980
tt0080907	The Hunter	1980
tt0080908	Hussy	1980
tt0080910	The Age of the Earth	1980
tt0080913	The Idolmaker	1980
tt0080915	Image of the Beast	1981
tt0080917	In God We Trust (or Gimme That Prime Time Religion)	1980
tt0080923	Inferno	1980
tt0080928	Inside Moves	1980
tt0080929	Inspector Blunder	1980
tt0080931	Nightmare City	1980
tt0080934	The Island	1980
tt0080940	The Day the Earth Got Stoned	1979
tt0080945	Jane Austen in Manhattan	1980
tt0080948	The Jazz Singer	1980
tt0080950	Rat Race	1980
tt0080951	I Love You All	1980
tt0080957	The Games of Countess Dolingen	1981
tt0080958	The Sword	1980
tt0080962	Deathquake	1980
tt0080964	Cute Girl	1980
tt0080966	Joni	1979
tt0080975	Just Tell Me What You Want	1980
tt0080979	Kagemusha	1980
tt0080982	Kalyug	1981
tt0080983	The Candidate	1980
tt0080990	Keep My Grave Open	1977
tt0080996	Claws of the Eagle	1980
tt0080997	The Kidnapping of the President	1980
tt0080998	Quilas, the Bad of the Picture	1980
tt0080999	Karate Killer	1976
tt0081001	Heartbreak High	1981
tt0081004	Klondike Fever	1979
tt0081013	Koto	1980
tt0081019	Crazy Thunder Road	1980
tt0081027	Zombie Lake	1981
tt0081031	The Last Flight of Noah's Ark	1980
tt0081032	The Last Married Couple in America	1980
tt0081034	Dracula's Last Rites	1980
tt0081041	Lesson of a Dead Language	1979
tt0081059	The Lion of the Desert	1980
tt0081060	Little Darlings	1980
tt0081063	Little Miss Marker	1980
tt0081070	The Long Good Friday	1980
tt0081071	The Long Riders	1980
tt0081073	Loophole	1981
tt0081076	Loulou	1980
tt0081081	Contraband	1980
tt0081086	Lulu	1980
tt0081097	Guai zhao ruan pi she	1980
tt0081099	Madicken på Junibacken	1980
tt0081104	All That Jack's	1980
tt0081109	The Man Who Saw Tomorrow	1981
tt0081112	Eaten Alive!	1980
tt0081113	Morning Undersea	1980
tt0081114	Maniac	1980
tt0081115	City After Dark	1980
tt0081130	Marmalade Revolution	1980
tt0081139	Mater amatísima	1980
tt0081144	McVicar	1980
tt0081145	Me and the Kid	1993
tt0081147	Meera	1979
tt0081148	Alexander the Great	1980
tt0081150	Melvin and Howard	1980
tt0081159	Midnight Madness	1980
tt0081160	Milka: Elokuva tabuista	1980
tt0081163	The Mirror Crack'd	1980
tt0081165	The Mystery of Oberwald	1980
tt0081168	Return of the Sentimental Swordsman	1981
tt0081169	Model	1981
tt0081170	La moglie in vacanza... l'amante in città	1980
tt0081176	My American Uncle	1980
tt0081178	The Monster Club	1981
tt0081182	Death Watch	1980
tt0081184	Motel Hell	1980
tt0081186	Mother's Day	1980
tt0081187	The Mountain Men	1980
tt0081193	Beyond Terror	1980
tt0081204	Mur murs	1981
tt0081207	My Bodyguard	1980
tt0081218	Navajeros	1980
tt0081229	Night of the Demon	1980
tt0081230	Night of the Juggler	1980
tt0081233	Stage Fright	1980
tt0081235	Nijinsky	1980
tt0081236	Ninja Champion	1986
tt0081237	The Ninth Configuration	1980
tt0081238	The Ninth Heart	1979
tt0081246	Nothing Personal	1980
tt0081248	Burial Ground: The Nights of Terror	1981
tt0081249	The Nude Bomb	1980
tt0081250	The Night of the Hunted	1980
tt0081254	Narcissus and Psyche	1980
tt0081262	Odnazhdy dvadtsat let spustya	1981
tt0081268	Oh, God! Book II	1980
tt0081269	Oh Heavenly Dog	1980
tt0081271	A Fox Hunt	1980
tt0081276	On a volé la cuisse de Jupiter	1980
tt0081280	One-Trick Pony	1980
tt0081283	Ordinary People	1980
tt0081286	Murder Syndrome	1981
tt0081291	Out of the Blue	1980
tt0081299	Palermo or Wolfsburg	1980
tt0081304	Parangelia!	1980
tt0081314	Patrick Still Lives	1980
tt0081318	City of the Living Dead	1980
tt0081323	Pepi, Luci, Bom and Other Girls Like Mom	1980
tt0081331	Petria's Wreath	1980
tt0081334	Phobia	1980
tt0081339	Pile ou face	1980
tt0081349	A Pogány Madonna	1981
tt0081350	The Tale of John and Mary	1980
tt0081353	Popeye	1980
tt0081363	Cutting it Short	1981
tt0081366	The Power	1984
tt0081368	Pray TV	1980
tt0081375	Private Benjamin	1980
tt0081376	The Private Eyes	1980
tt0081379	Microphone Test	1980
tt0081382	Project: Kill	1976
tt0081383	Prom Night	1980
tt0081398	Raging Bull	1980
tt0081400	Raise the Titanic	1980
tt0081404	The Rebel Intruders	1980
tt0081414	Resurrection	1980
tt0081415	The Night of the Werewolf	1981
tt0081420	Return of the Secaucus Seven	1980
tt0081421	The Return	1980
tt0081427	Ricomincio da tre	1981
tt0081432	Black Candles	1982
tt0081439	Rough Cut	1980
tt0081441	Rude Boy	1980
tt0081445	Running Scared	1980
tt0081455	Scanners	1981
tt0081457	Scared to Death	1980
tt0081459	Schizoid	1980
tt0081461	Schoolgirl Report Vol. 13: Don't Forget Love During Sex	1980
tt0081467	The Island of the Fishmen	1979
tt0081470	The Sea Wolves	1980
tt0081480	Seems Like Old Times	1980
tt0081481	Summer in the Country	1980
tt0081485	Serial	1980
tt0081491	Shaan	1980
tt0081494	Return to the 36th Chamber	1980
tt0081499	The Young Master	1980
tt0081500	The Old Master	1979
tt0081501	On Trial	1981
tt0081503	Shiki Natsuko	1980
tt0081505	The Shining	1980
tt0081506	Shogun Assassin	1980
tt0081512	The Medal	1980
tt0081515	The Silent Scream	1979
tt0081517	Silver Dream Racer	1980
tt0081518	Simon	1980
tt0081519	Erotic Symphony	1980
tt0081522	Sitting Ducks	1980
tt0081528	A Small Circle of Friends	1980
tt0081529	Smokey and the Bandit II	1980
tt0081533	Soggy Bottom, U.S.A.	1981
tt0081534	Somewhere in Time	1980
tt0081536	I'm Photogenic	1980
tt0081539	Soul Brothers of Kung Fu	1977
tt0081541	The Under-Gifted	1980
tt0081544	Spasatel	1980
tt0081546	Poseban tretman	1980
tt0081547	Spetters	1980
tt0081549	The Medusa Raft	1980
tt0081552	Squeeze Play	1979
tt0081553	Two Stage Sisters	1964
tt0081554	Stardust Memories	1980
tt0081561	Stir	1980
tt0081562	Stir Crazy	1980
tt0081563	Stone Cold Dead	1979
tt0081568	The Stunt Man	1980
tt0081572	The Six Thousand Dollar Nigger	1978
tt0081573	Superman II	1980
tt0081583	Sweater Girls	1978
tt0081590	Sällskapsresan eller Finns det svenskt kaffe på grisfesten	1980
tt0081593	Taboo	1980
tt0081606	Taxi zum Klo	1980
tt0081607	Pursuit of Death	1980
tt0081609	Assassination Attempt	1981
tt0081613	The Tempest	1979
tt0081614	Tender Cousins	1980
tt0081616	La terrazza	1980
tt0081617	Terror Train	1980
tt0081624	Thodisi Bewafaii	1980
tt0081625	Those Lips, Those Eyes	1980
tt0081626	Trhauma	1980
tt0081631	The Battle Wizard	1977
tt0081632	Legend of Tianyun Mountain	1980
tt0081633	Time Bandits	1981
tt0081635	Times Square	1980
tt0081641	The Terrible Couple	1980
tt0081646	Touched by Love	1980
tt0081648	Terra e...	1980
tt0081650	Tranquille donne di campagna	1980
tt0081658	Three Men to Kill	1980
tt0081662	Zigeunerweisen	1980
tt0081672	Täältä tullaan, elämä!	1980
tt0081675	Gamera, Super Monster	1980
tt0081677	The Last Shark	1981
tt0081678	A Bad Son	1980
tt0081679	Un étrange voyage	1981
tt0081680	And Next Year at Lake Balaton	1980
tt0081681	Underground Aces	1981
tt0081686	A Week's Vacation	1980
tt0081688	Unmade Beds	1976
tt0081695	Up the Academy	1980
tt0081696	Urban Cowboy	1980
tt0081698	Used Cars	1980
tt0081701	The Liar	1981
tt0081706	The True Story of the Nun of Monza	1980
tt0081724	Desideria	1980
tt0081727	Orgasmo nero	1980
tt0081729	A Sweet Journey	1980
tt0081734	Foxhunting	1980
tt0081738	The Watcher in the Woods	1980
tt0081747	When Time Ran Out...	1980
tt0081748	Where the Buffalo Roam	1980
tt0081751	Wholly Moses!	1980
tt0081759	Windows	1980
tt0081760	Windwalker	1980
tt0081764	Without Warning	1980
tt0081765	Whitey	1980
tt0081770	Woman Basketball Player No. 5	1957
tt0081777	Xanadu	1980
tt0081779	Ode to Gallantry	1982
tt0081782	Hex	1980
tt0081789	Xia gu ying xiong zhuan	1980
tt0081793	Christmas Evil	1980
tt0081796	Borrowing Matchsticks	1980
tt0081809	North Sea Hijack	1980
tt0081821	The Inheritance	1980
tt0081881	Chie the Brat	1981
tt0081964	...All the Marbles	1981
tt0081973	Aberraciones sexuales de una mujer casada	1981
tt0081974	Absence of Malice	1981
tt0081975	Absolution	1978
tt0081989	The Agency	1980
tt0081991	Rasputin	1981
tt0081998	Little Alexander	1981
tt0082000	Contamination	1980
tt0082001	All Night Long	1981
tt0082009	American Pop	1981
tt0082010	An American Werewolf in London	1981
tt0082017	Amy	1981
tt0082020	The Animals Film	1981
tt0082025	The Appointment	1982
tt0082031	Arthur	1981
tt0082032	Asphalt	1981
tt0082034	Ace	1981
tt0082041	The Hippies	1981
tt0082042	Back Roads	1981
tt0082043	Bad Blood	1981
tt0082045	Banana Joe	1982
tt0082053	A Good Marriage	1982
tt0082054	Beau-père	1981
tt0082072	The Sword Stained with Royal Blood	1981
tt0082073	Bianco, rosso e Verdone	1981
tt0082079	Black Lizard	1981
tt0082081	Marianne & Juliane	1981
tt0082084	Bloody Birthday	1981
tt0082085	Blow Out	1981
tt0082087	Der Bockerer	1981
tt0082088	Blood Wedding	1981
tt0082089	Body Heat	1981
tt0082090	Body and Soul	1981
tt0082094	The Boogens	1981
tt0082095	The Boat Is Full	1981
tt0082096	The Boat	1981
tt0082100	The Party	1980
tt0082111	Buddy Buddy	1981
tt0082117	Burning an Illusion	1982
tt0082118	The Burning	1981
tt0082121	Bustin' Loose	1981
tt0082122	Butterfly	1981
tt0082128	Bankers Also Have Souls	1982
tt0082133	Caligula: The Untold Story	1982
tt0082136	The Cannonball Run	1981
tt0082138	Carbon Copy	1981
tt0082145	Cattle Annie and Little Britches	1980
tt0082146	Caveman	1981
tt0082153	Masked Avengers	1981
tt0082158	Chariots of Fire	1981
tt0082162	Chashme Buddoor	1981
tt0082163	Nice Dreams	1981
tt0082164	Pick-Up Girls	1981
tt0082172	Choices	1981
tt0082173	Choice of Arms	1981
tt0082174	House of Traps	1982
tt0082175	The Chosen	1981
tt0082176	Christiane F.	1981
tt0082182	I Sent a Letter to My Love	1980
tt0082183	La Chèvre	1981
tt0082186	Clash of the Titans	1981
tt0082193	Comin' at Ya!	1981
tt0082198	Conan the Barbarian	1982
tt0082199	Condorman	1981
tt0082200	Continental Divide	1981
tt0082203	Cream Horn	1981
tt0082206	Clean Slate	1981
tt0082210	El crack	1981
tt0082216	The Cruise	1981
tt0082220	Cutter's Way	1981
tt0082222	Man of Iron	1981
tt0082225	Céleste	1980
tt0082226	D.O.A.	1980
tt0082230	Lady of the Camelias	1981
tt0082237	Dawn of the Mummy	1981
tt0082241	Carnival Scenes	1981
tt0082242	Dead & Buried	1981
tt0082243	Strange Behavior	1981
tt0082244	Deadline	1980
tt0082245	Deadly Blessing	1981
tt0082247	Death Hunt	1981
tt0082250	Death Wish II	1982
tt0082252	The Decline of Western Civilization	1981
tt0082257	Demonoid	1981
tt0082259	Deprisa, Deprisa	1981
tt0082263	The Devil and Max Devlin	1981
tt0082269	Diva	1981
tt0082272	The Strange Case of Dr. Jekyll and Miss Osbourne	1981
tt0082273	Doctor Dracula	1983
tt0082275	Documenteur	1981
tt0082276	Don't Go Near the Park	1979
tt0082280	Muddy River	1981
tt0082284	La dottoressa preferisce i marinai	1981
tt0082288	Dragonslayer	1981
tt0082294	Shivers	1981
tt0082298	One-Armed Swordsman vs. Nine Killers	1976
tt0082299	Duel of the Century	1981
tt0082307	The Beyond	1981
tt0082309	Deep Water	1981
tt0082311	Egon Schiele: Excess and Punishment	1980
tt0082313	Why Not?	1981
tt0082314	Ek Duuje Ke Liye	1981
tt0082317	They Don't Wear Black Tie	1981
tt0082318	Rat-Trap	1982
tt0082323	Odyssey of the Pacific	1982
tt0082328	Embodiment of Evil	2008
tt0082329	Endless Love	1981
tt0082332	Enter the Ninja	1981
tt0082334	The Entity	1982
tt0082338	Turkey Shoot	1982
tt0082340	Escape from New York	1981
tt0082342	Espion, lève-toi	1982
tt0082343	I Love You	1981
tt0082345	Wicked Memoirs of Eugenie	1980
tt0082346	Evilspeak	1981
tt0082348	Excalibur	1981
tt0082350	An Eye for an Eye	1981
tt0082351	Eye of the Needle	1981
tt0082352	Eyes of a Stranger	1981
tt0082353	Eyewitness	1981
tt0082356	Banovic Strahinja	1981
tt0082361	The Fan	1982
tt0082362	The Fan	1981
tt0082364	Fantasma d'amore	1981
tt0082367	Fear No Evil	1981
tt0082370	The Woman Next Door	1981
tt0082371	Cheerful Wind	1981
tt0082374	Fever	1981
tt0082377	The Final Conflict	1981
tt0082378	Final Exam	1981
tt0082379	The Final Terror	1983
tt0082381	Firebird 2015 AD	1981
tt0082382	First Monday in October	1981
tt0082398	For Your Eyes Only	1981
tt0082399	Force: Five	1981
tt0082402	Fort Apache the Bronx	1981
tt0082404	Four Friends	1981
tt0082405	The Four Seasons	1981
tt0082406	The Fox and the Hound	1981
tt0082408	Francisca	1981
tt0082410	Frankenstein Island	1981
tt0082411	Frankfurt: The Face of a City	1981
tt0082414	Freak Orlando	1981
tt0082416	The French Lieutenant's Woman	1981
tt0082418	Friday the 13th Part 2	1981
tt0082422	Fruits of Passion	1981
tt0082425	Full Moon High	1981
tt0082427	The Funhouse	1981
tt0082429	Circle of Deceit	1981
tt0082431	Galaxy of Terror	1981
tt0082432	Gallipoli	1981
tt0082436	The Grilling	1981
tt0082443	Genocide	1982
tt0082449	Ghost Story	1981
tt0082457	Going Ape!	1981
tt0082464	Goodbye Pork Pie	1980
tt0082466	Visitors from the Arkana Galaxy	1981
tt0082467	Graduation Day	1981
tt0082471	The Big Pardon	1982
tt0082474	The Great Muppet Caper	1981
tt0082476	Green Ice	1981
tt0082477	Gregory's Girl	1980
tt0082479	The Grim Reaper	1980
tt0082481	Bewitched	1981
tt0082482	Cantonen Iron Kung Foo	1979
tt0082484	Quest for Fire	1981
tt0082485	All the Wrong Clues for the Right Solution	1981
tt0082486	Rubber Tarzan	1981
tt0082490	Who Pulled the Plug?	1981
tt0082495	Halloween II	1981
tt0082497	The Hand	1981
tt0082498	Happy Birthday to Me	1981
tt0082499	Hard Country	1981
tt0082503	Harry's War	1981
tt0082507	Heartbeeps	1981
tt0082508	Heartland	1979
tt0082509	Heavy Metal	1981
tt0082511	Hell Night	1981
tt0082516	High Risk	1981
tt0082517	History of the World: Part I	1981
tt0082518	Hoge hakken, echte liefde	1981
tt0082525	Honky Tonk Freeway	1981
tt0082527	X-Ray	1981
tt0082528	Hot Bubblegum	1981
tt0082530	The Hot Touch	1981
tt0082533	The Howling	1981
tt0082534	The Story of Woo Viet	1981
tt0082537	Humongous	1982
tt0082539	Hôtel des Amériques	1981
tt0082558	The Incredible Shrinking Woman	1981
tt0082559	Hell of the Living Dead	1980
tt0082562	Madly in Love	1981
tt0082567	Io e Caterina	1980
tt0082580	Jaws of Satan	1981
tt0082592	Just Before Dawn	1981
tt0082594	Kaalia	1981
tt0082596	Kagero-za	1981
tt0082601	Fall Guy	1982
tt0082602	Karnaval	1982
tt0082611	Kill Squad	1981
tt0082612	Kill and Kill Again	1981
tt0082619	King of the Mountain	1981
tt0082622	Knightriders	1981
tt0082627	Kopaszkutya	1981
tt0082633	Tree of Knowledge	1981
tt0082639	Ladies and Gentlemen, the Fabulous Stains	1982
tt0082640	Lady Chatterley's Lover	1981
tt0082641	Laf u srcu	1981
tt0082644	Laawaris	1981
tt0082648	The Legend of the Lone Ranger	1981
tt0082656	Liar's Moon	1981
tt0082661	Lili Marleen	1981
tt0082666	Ljubi, ljubi, al' glavu ne gubi	1981
tt0082669	The Loch Ness Horror	1982
tt0082671	Lola	1981
tt0082676	Longshot	1981
tt0082677	Looker	1981
tt0082678	Looks and Smiles	1981
tt0082679	The Looney, Looney, Looney Bugs Bunny Movie	1981
tt0082685	Lovely But Deadly	1981
tt0082689	Kamilla	1981
tt0082690	Ma femme s'appelle reviens	1982
tt0082694	The Road Warrior	1981
tt0082696	Madman	1981
tt0082699	Samurai Reincarnation	1981
tt0082700	Cannibal Ferox	1981
tt0082701	Malevil	1981
tt0082704	Mandala	1981
tt0082706	Mang quan gui shou	1979
